iter	Logloss
0	0.5430928953
1	0.4600437016
2	0.3951613864
3	0.3512956439
4	0.3295821865
5	0.3061363903
6	0.2842667781
7	0.2613194242
8	0.2477571588
9	0.2361795748
10	0.2248953665
11	0.2137473058
12	0.2040979812
13	0.1940383274
14	0.1854271065
15	0.1764503756
16	0.1669224103
17	0.1595783459
18	0.1507164085
19	0.1469551869
20	0.1416282877
21	0.1372928033
22	0.1308761407
23	0.1264549425
24	0.1219697183
25	0.1160175741
26	0.1108221017
27	0.1031749524
28	0.09782765696
29	0.09756943012
30	0.09426891078
31	0.09149120974
32	0.0885561275
33	0.08500749942
34	0.08122524735
35	0.07747720035
36	0.07396372934
37	0.07171697457
38	0.06916457182
39	0.06878416475
40	0.06855889025
41	0.06573667058
42	0.0630367574
43	0.06052166363
44	0.05870424195
45	0.05784823705
46	0.05584953895
47	0.05394347372
48	0.05217923091
49	0.050883974
50	0.04905691627
51	0.04824719712
52	0.04712008295
53	0.04554095302
54	0.04451187074
55	0.04351384536
56	0.0423678169
57	0.04223576927
58	0.04120689789
59	0.04021528545
60	0.03871326179
61	0.0383110714
62	0.03710482961
63	0.0360451933
64	0.03515627418
65	0.034463899
66	0.03336776103
67	0.03262937348
68	0.03254405162
69	0.03249996092
70	0.03178215771
71	0.03100779629
72	0.03030504117
73	0.02978662805
74	0.02913327504
75	0.02874333531
76	0.02863855537
77	0.02852890458
78	0.02837001571
79	0.02754202387
80	0.02690400609
81	0.02651787027
82	0.02615336025
83	0.02566235337
84	0.02520356349
85	0.02465900951
86	0.02411766171
87	0.02362433425
88	0.02316321337
89	0.02292986928
90	0.02264956974
91	0.02245693311
92	0.02238808742
93	0.02218446977
94	0.02213858182
95	0.02209571222
96	0.02182140068
97	0.02178322432
98	0.02138568756
99	0.02095307352
100	0.02082772188
101	0.02063664036
102	0.02017145112
103	0.01976264881
104	0.01958297642
105	0.01930209925
106	0.01895785332
107	0.01868955877
108	0.01839503669
109	0.01808453834
110	0.01782711211
111	0.01754220414
112	0.01722492517
113	0.01695111129
114	0.01674725336
115	0.01646464403
116	0.01612278229
117	0.01589019659
118	0.01574251507
119	0.01548736144
120	0.01531717744
121	0.01524743945
122	0.01515165618
123	0.01500869504
124	0.01476462583
125	0.01451761972
126	0.01433659418
127	0.01416125015
128	0.01396607274
129	0.01377720394
130	0.01365235778
131	0.0134791703
132	0.01330751339
133	0.01318728831
134	0.01303790735
135	0.01291371285
136	0.01277019118
137	0.01260919727
138	0.01239892436
139	0.0122137185
140	0.01205622908
141	0.01194524951
142	0.01183963343
143	0.01166510545
144	0.01157547643
145	0.01145412658
146	0.01134767436
147	0.01120797223
148	0.01112306806
149	0.01099323371
150	0.01087401549
151	0.01073147652
152	0.01065457221
153	0.01055684886
154	0.01047671046
155	0.01038166327
156	0.01033552872
157	0.01027460664
158	0.01021548701
159	0.01009985437
160	0.01003034587
161	0.009884999434
162	0.009777006977
163	0.009701825155
164	0.009652884256
165	0.00963448883
166	0.009528369502
167	0.009519288395
168	0.009505332539
169	0.009505302411
170	0.009408280928
171	0.009324147437
172	0.009230617428
173	0.009222459124
174	0.009201510276
175	0.009189577073
176	0.009184623471
177	0.009118014304
178	0.009038035472
179	0.009012770541
180	0.008952552554
181	0.008877011803
182	0.008789981955
183	0.008707639022
184	0.008649532955
185	0.008580333543
186	0.008495022094
187	0.008414952878
188	0.008331940438
189	0.008264235885
190	0.008184862583
191	0.008127212896
192	0.008068397897
193	0.007998665856
194	0.007960903105
195	0.007922912723
196	0.007922409105
197	0.007914001224
198	0.007882452978
199	0.007826651872
200	0.007753992973
201	0.007733262459
202	0.007677874959
203	0.007608497385
204	0.007541363771
